Link,"State","Bill Number","Name","Last Action","Action Date","Sponsors","Sponsor List","Actions","Versions","Tracked","Position"
https://www.billtrack50.com/billdetail/1354203,"NC","H450","Equality for All","Ref To Com On Rules, Calendar, and Operations of the House","3/31/2021","37","Vernetta Alston (D)*, Susan Fisher (D)*, Pricey Harrison (D)*, Gale Adcock (D), Johnnie Autry (D), Cynthia Ball (D), Mary Belk (D), Cecil Brockman (D), Terry Brown (D), Deb Butler (D), Becky Carney (D), Ashton Clemmons (D), Linda Cooper-Suggs (D), Allison Dahle (D), Terence Everitt (D), Brian Farkas (D), Zack Forde-Hawkins (D), James Gailliard (D), Rosa Gill (D), Wesley Harris (D), Rachel Hunt (D), Ricky Hurtado (D), Verla Insko (D), Joseph John (D), Brandon Lofton (D), Carolyn Logan (D), Marvin Lucas (D), Nasif Majeed (D), Grier Martin (D), Graig Meyer (D), Marcia Morey (D), Amos Quick (D), Kandie Smith (D), Raymond Smith (D), Evelyn Terry (D), Brian Turner (D), Julie Von Haefen (D)","3","2","60",""
https://www.billtrack50.com/billdetail/1354214,"NC","S396","Equality for All","Ref To Com On Rules and Operations of the Senate","3/31/2021","12","Natasha Marcus (D)*, Natalie Murdock (D)*, George Nickel (D)*, Jay Chaudhuri (D), Valerie Foushee (D), Jeffrey Jackson (D), Paul Lowe (D), Julie Mayfield (D), Mujtaba Mohammed (D), DeAndrea Salvador (D), Joyce Waddell (D), Mike Woodard (D)","3","2","62",""
