Link,"State","Bill Number","Name","Last Action","Action Date","Sponsors","Sponsor List","Actions","Versions","Tracked","Position"
https://www.billtrack50.com/billdetail/1403857,"MO","HB1737","Modifies provisions relating to unlawful discriminatory practices","Referred: Special Committee on Litigation Reform(H)","4/11/2022","1","Shamed Dogan (R)*","4","1","45",""
https://www.billtrack50.com/billdetail/1404266,"MO","SB711","Modifies provisions relating to discrimination based on sexual orientation or gender identity","Second Read and Referred S Small Business and Industry Committee","1/10/2022","1","Greg Razer (D)*","3","1","42",""
